qid,band,r_between_0_1,r,delta,delta_rel,p,d_axis,alpha,residual_norm,r2_local,cos_en,cos_zh,en_tokens,zh_tokens,cm_tokens,en_han,en_latin,zh_han,zh_latin,cm_han,cm_latin
655046,0-20,True,0.8358046646068858,0.4700065851211548,0.8726110378269342,0.45018190145492554,0.5386209487915039,0.16419534738135597,0.4700065851211548,0.03419551151436151,0.7882150411605835,0.8856363296508789,12,8,15,0,39,10,0,5,38
822218,0-20,True,0.6346115388441214,0.35295024514198303,0.47235209229620917,0.4741935133934021,0.7472185492515564,0.3653885098582657,0.35295024514198303,0.3743670554602787,0.825283408164978,0.9004418253898621,10,8,10,0,42,10,0,1,36
820899,0-20,True,0.2699939521935955,0.2812460660934448,0.6456274154438219,0.11761386692523956,0.435616672039032,0.7300060739530284,0.2812460660934448,0.5611081208780848,0.9535338878631592,0.9098874926567078,9,6,10,0,27,10,0,2,21
697780,0-20,True,0.7642649592370315,0.30695632100105286,0.5950144984926139,0.39426931738853455,0.5158804059028625,0.23573510494876276,0.30695632100105286,0.13566721679460758,0.8751648664474487,0.9454944133758545,8,7,10,0,32,8,6,3,15
424898,0-20,True,0.05206041399063101,0.26173627376556396,0.36345714547924324,0.037490248680114746,0.720129668712616,0.9479394839940316,0.26173627376556396,0.8718324150037616,0.965044379234314,0.7327487468719482,7,7,8,0,36,12,0,1,35
297019,0-20,True,0.49690666198854994,0.2933395206928253,0.5182243324750322,0.2812727093696594,0.5660473704338074,0.5030933394746838,0.2933395206928253,0.48518809865980606,0.9174188375473022,0.9164276719093323,10,8,11,0,36,8,0,3,26
906901,0-20,True,0.03742160036641677,0.06919936090707779,0.18784767200875033,0.013785376213490963,0.36838018894195557,0.9625784250888251,0.06919936090707779,0.9633134370586848,0.9975107908248901,0.9347370266914368,13,14,13,0,41,16,9,1,37
1095108,0-20,True,0.6339101504276098,0.24858063459396362,0.4538402498452702,0.3472098112106323,0.5477271676063538,0.36608983917844723,0.24858063459396362,0.39419008847888115,0.908826470375061,0.9490001201629639,12,13,18,0,37,12,0,5,30
1098725,0-20,True,0.700405354625677,0.42599523067474365,0.4606575265821671,0.6477031707763672,0.9247547388076782,0.2995946859757249,0.42599523067474365,0.29724565863849095,0.6995043754577637,0.8708852529525757,8,8,10,0,24,9,0,2,19
1098249,0-20,True,0.2762689863616743,0.3199167251586914,0.47426964996410653,0.18635615706443787,0.6745460629463196,0.723731015618481,0.3199167251586914,0.6995776775507168,0.9314624071121216,0.8296619653701782,14,13,16,0,43,17,0,3,38
1078906,0-20,True,0.07907605152260828,0.23062467575073242,0.40138147993971934,0.04543530195951462,0.574577271938324,0.9209240461947269,0.23062467575073242,0.8403628473774751,0.9723739624023438,0.8334106206893921,11,9,13,0,44,15,0,2,40
1064852,0-20,True,0.04517199431153577,0.11935833096504211,0.2349854045052479,0.022944632917642593,0.507939338684082,0.9548280069487288,0.11935833096504211,0.9428924323439641,0.992613673210144,0.875266969203949,11,9,13,0,38,12,0,3,38
806688,0-20,True,0.453848017636456,0.2996991276741028,0.453903219576927,0.29966267943382263,0.6602709889411926,0.5461519320577934,0.2996991276741028,0.5914653614949443,0.9101914167404175,0.8900711536407471,11,10,14,0,49,14,0,4,36
1047625,0-20,True,0.2760528468575815,0.5701610445976257,0.5619214007962164,0.2801007032394409,1.0146633386611938,0.7239471072565823,0.570160984992981,0.6240355993417692,0.7982299327850342,0.5676672458648682,11,9,12,0,29,10,0,2,25
568585,0-20,True,0.563766817706782,0.4019491970539093,0.5110649199662775,0.4433988928794861,0.7864934206008911,0.4362331932762988,0.4019491970539093,0.4214950553607725,0.8209171295166016,0.8603615164756775,11,10,14,0,44,14,0,2,41
9926,0-20,True,0.35561706612240757,0.36493200063705444,0.6837347322172459,0.18980467319488525,0.5337333083152771,0.6443828297846609,0.36493200063705444,0.4703961021733497,0.915399432182312,0.8742688894271851,10,6,8,0,36,11,0,2,26
280927,0-20,True,0.04569309916643418,0.15946358442306519,0.2447925354310438,0.029765553772449493,0.6514233946800232,0.9543068764281296,0.15946358442306519,0.9382630836980446,0.986842691898346,0.7940565347671509,14,12,16,0,56,19,0,2,49
944451,0-20,True,0.5756856675692008,0.3090518116950989,0.501177979144887,0.35499703884124756,0.6166508197784424,0.4243144047306485,0.3090518116950989,0.4175173405160967,0.8892321586608887,0.9180121421813965,9,6,8,0,25,15,0,5,17
79891,0-20,True,0.10403932618310678,0.15957501530647278,0.2526808158570731,0.06570374965667725,0.6315280199050903,0.8959606301813258,0.15957500040531158,0.9263234566883938,0.9851094484329224,0.8271893858909607,12,10,14,0,42,13,0,1,42
387864,0-20,True,0.1530384817292982,0.20238414406776428,0.38995349994142364,0.07942629605531693,0.5189955830574036,0.8469614911362464,0.20238414406776428,0.825094977358257,0.9763660430908203,0.8829097747802734,12,10,14,0,46,17,0,3,40
264827,0-20,True,0.801940430110423,0.3130964934825897,0.4654019447176228,0.5395008325576782,0.6727442741394043,0.19805958398622753,0.3130964934825897,0.15333671593597387,0.805454671382904,0.9421083927154541,11,10,11,0,36,16,0,3,25
18759,0-20,True,0.03707845393976258,0.12388429790735245,0.210315388545067,0.021840713918209076,0.5890405774116516,0.9629215432636394,0.12388429790735245,0.9544674996074387,0.9920878410339355,0.8314684629440308,11,9,11,0,37,11,0,1,35
868598,0-20,True,0.18859445337138886,0.24605871737003326,0.3805717961405745,0.12193575501441956,0.6465500593185425,0.8114055393665405,0.24605871737003326,0.8196807939359602,0.9622934460639954,0.83211749792099,14,11,17,0,45,20,0,2,45
161418,0-20,True,0.05973237574939238,0.26209473609924316,0.5917848836996416,0.026454783976078033,0.4428885281085968,0.9402676508080726,0.26209473609924316,0.7162717294992876,0.9653033018112183,0.8789448142051697,10,10,13,0,35,14,0,2,36
903097,0-20,True,0.5470660471010341,0.2275748997926712,0.4893155237679739,0.2544339895248413,0.46508824825286865,0.45293395488588795,0.2275748997926712,0.46144608056897585,0.9417365789413452,0.9519173502922058,18,15,18,0,60,24,0,5,42
992365,0-20,True,0.057617044326706106,0.2359078824520111,0.24037375936129096,0.05654658377170563,0.9814211130142212,0.9423828702733063,0.2359078973531723,0.9389135480997832,0.9705749750137329,0.5444773435592651,7,9,9,0,24,10,0,2,18
1098510,0-20,True,0.12885849832736343,0.21648599207401276,0.3411044331907329,0.08178158104419708,0.6346619129180908,0.8711415461058206,0.21648599207401276,0.8670624306628282,0.9732228517532349,0.8237287402153015,10,9,11,0,40,12,0,2,33
1037033,0-20,True,0.7441175886615478,0.3058511018753052,0.506880276966573,0.44899988174438477,0.6033990979194641,0.25588246970372885,0.3058511018753052,0.20308663629976298,0.8524271845817566,0.9413080215454102,16,9,15,0,55,19,0,4,41
292225,0-20,True,0.12779383117721588,0.29192331433296204,0.38917470252599445,0.09585925936698914,0.7501086592674255,0.8722060933156411,0.2919233441352844,0.8339652461928446,0.9527958631515503,0.7433692812919617,11,9,14,0,35,10,0,2,30
685591,0-20,True,0.35462167899033376,0.2245408594608307,0.4624576739017178,0.1721823662519455,0.48553818464279175,0.6453783186825189,0.2245408594608307,0.6607332011748024,0.959967315196991,0.9256947636604309,7,6,8,0,25,9,0,2,19
540306,0-20,True,0.17150841901166786,0.21863365173339844,0.3610369216798734,0.10386060178279877,0.605571448802948,0.8284915375271446,0.21863363683223724,0.8404061319677458,0.9707062840461731,0.8502428531646729,24,14,22,0,72,20,0,3,61
595236,0-20,True,0.024770153794731225,0.08608974516391754,0.14132565837151137,0.015088953077793121,0.6091586351394653,0.9752298275224406,0.08608973771333694,0.9794315240681261,0.996180534362793,0.8198348879814148,12,8,13,0,47,11,0,2,39
994479,0-20,True,0.22029538766878048,0.1715138554573059,0.39616016406234916,0.09537483751773834,0.43294069170951843,0.7797046728413238,0.1715138703584671,0.7948142986440525,0.980743408203125,0.9283161759376526,17,17,18,0,86,31,0,2,77
1007628,0-20,True,0.07394935542304336,0.22514885663986206,0.4539246263501801,0.03667924553155899,0.49600493907928467,0.9260506121555035,0.22514885663986206,0.8062766273656189,0.9739813804626465,0.869163990020752,16,13,17,0,47,15,0,2,45
711682,0-20,True,0.6637257600771671,0.3302308917045593,0.4110894284808179,0.5331753492355347,0.8033066987991333,0.33627435558709173,0.3302308917045593,0.40088794452935095,0.803335964679718,0.9089884757995605,12,8,13,0,45,16,0,3,37
994133,0-20,True,0.016742161039173788,0.08688073605298996,0.13963873828411472,0.010416674427688122,0.6221821904182434,0.9832578839254961,0.08688073605298996,0.9802300740204054,0.9961717128753662,0.809097409248352,13,11,15,0,46,14,0,2,41
1064155,0-20,True,0.30878211587327287,0.24053044617176056,0.5243994805674815,0.14163152873516083,0.45867788791656494,0.6912178684690012,0.24053044617176056,0.6346928298781533,0.9610428810119629,0.9208134412765503,7,11,11,0,26,15,0,2,22
12741,0-20,True,0.16221497748819153,0.15927010774612427,0.44406389971620625,0.058180809020996094,0.3586648404598236,0.837784938484285,0.15927010774612427,0.7806718602144953,0.9856240153312683,0.9421712160110474,13,11,14,0,54,17,0,2,46
786477,0-20,True,0.010056128536238673,0.09520474076271057,0.13325696618997876,0.007184548303484917,0.7144447565078735,0.9899438519961834,0.09520474076271057,0.9822024750901153,0.995442271232605,0.7453595399856567,11,10,12,0,43,14,0,2,39
787255,0-20,True,0.12173701322158803,0.31679731607437134,0.43885986768029867,0.08787761628627777,0.7218644022941589,0.8782629732533707,0.31679731607437134,0.8001979279406399,0.9459584951400757,0.7488501667976379,7,7,9,0,39,13,0,1,37
1001108,0-20,True,0.21128280923328827,0.30730903148651123,0.49570876212381626,0.1309823840856552,0.6199386715888977,0.7887172633014914,0.30730903148651123,0.7168395930230638,0.9442023634910583,0.8332414627075195,15,10,15,0,52,13,0,3,41
1026775,0-20,True,0.06603084403977826,0.199609637260437,0.27363945043185245,0.04816700518131256,0.729462206363678,0.9339690906993182,0.199609637260437,0.9209455476132321,0.9789179563522339,0.74799644947052,12,8,14,0,36,12,0,3,29
1026991,0-20,True,0.3010740249762643,0.2938216030597687,0.4570080362624597,0.19356782734394073,0.6429243683815002,0.6989259529924907,0.2938216030597687,0.7005017019988973,0.938100278377533,0.8558738827705383,11,8,16,0,39,10,0,3,31
922389,0-20,True,0.4081006424286004,0.4711019694805145,0.79353837528592,0.24227815866470337,0.5936725735664368,0.5918993837561163,0.4711019694805145,0.3574771432621241,0.8596820831298828,0.8272925019264221,11,6,10,0,35,11,0,2,29
1022907,0-20,True,0.11599603105020682,0.14760082960128784,0.4624274682533954,0.037024423480033875,0.3191869854927063,0.8840039443779524,0.14760082960128784,0.7851515076870496,0.9884215593338013,0.9492990970611572,12,9,14,0,44,11,8,2,38
837372,0-20,True,0.07834293126299727,0.1528947651386261,0.31405544477804465,0.03814047574996948,0.48684003949165344,0.921657087599286,0.1528947651386261,0.8959681204597071,0.9875842332839966,0.887645959854126,9,7,11,0,41,14,0,2,37
1094612,0-20,True,0.2797794445666464,0.3676687180995941,0.6687213398313578,0.15382513403892517,0.5498085618019104,0.7202205922223373,0.3676687180995941,0.5370271272695644,0.9205787181854248,0.8540084362030029,38,31,38,0,149,39,0,4,142
939744,0-20,True,0.06535162426753933,0.16515976190567017,0.2796831405502161,0.038591738790273666,0.5905245542526245,0.9346484032750493,0.16515976190567017,0.9178152250473772,0.9856165051460266,0.8340462446212769,7,7,9,0,33,11,6,2,28
846806,0-20,True,0.010747257603911372,0.12931326031684875,0.19306935671299236,0.0071982573717832565,0.669776201248169,0.9892526994143972,0.12931326031684875,0.9633075110889122,0.9916131496429443,0.7721343040466309,22,17,23,0,70,21,0,1,70
1021682,0-20,True,0.1405373377883351,0.17511296272277832,0.45019555694442603,0.05466493219137192,0.38897088170051575,0.8594626856263776,0.17511296272277832,0.7846968744617421,0.9831737279891968,0.9287876486778259,15,10,17,0,63,14,0,2,59
414714,0-20,True,0.09174367680512076,0.16389432549476624,0.29859910848848736,0.05035603791475296,0.548877477645874,0.9082563008064736,0.16389432549476624,0.9024589042838729,0.9853016138076782,0.862307608127594,16,12,19,0,59,16,0,2,56
946825,0-20,True,0.06448640807007304,0.16541966795921326,0.2647842685053798,0.040286835283041,0.6247337460517883,0.9355136164866987,0.16541966795921326,0.925832049889838,0.9855066537857056,0.8155290484428406,8,7,10,0,27,13,0,2,22
428424,0-20,True,0.03146710496367307,0.2393803745508194,0.4174002882617632,0.018046483397483826,0.5735031366348267,0.9685329651888939,0.2393803745508194,0.8433639138381364,0.9711856842041016,0.8170825839042664,15,11,14,0,54,17,0,3,42
1034839,0-20,True,0.28520849732724235,0.1860346794128418,0.6424877889701446,0.08258315920829773,0.2895536422729492,0.7147914909726215,0.1860346794128418,0.5531202715983441,0.9792855978012085,0.9612771272659302,15,13,17,0,52,8,22,2,46
584695,0-20,True,0.11401748077091575,0.2145358771085739,0.5001871890029599,0.04890337213873863,0.4289111793041229,0.8859825162964046,0.2145358771085739,0.7583087472238275,0.9757914543151855,0.9047842621803284,11,9,13,0,37,14,0,3,36
1083948,0-20,True,0.8941436441938808,0.25063610076904297,0.3454521884043899,0.6487284898757935,0.7255305051803589,0.10585646613489201,0.25063610076904297,0.08583853019305077,0.7581664323806763,0.9656415581703186,9,8,10,0,30,12,0,2,21
34039,0-20,True,0.12880314207596624,0.33362483978271484,0.6105836465165908,0.07037844508886337,0.546403169631958,0.8711969415518696,0.33362486958503723,0.6706011147265227,0.9418707489967346,0.831047534942627,7,7,10,0,29,13,0,2,25
844128,0-20,True,0.6295564236918529,0.2808598279953003,0.5072790386414839,0.3485598564147949,0.5536594390869141,0.37044358035667846,0.2808598279953003,0.3478007892657884,0.8998120427131653,0.9395260214805603,10,10,14,0,43,12,2,4,35
1047592,0-20,True,0.04973720714205084,0.19458775222301483,0.24832820217340631,0.03897362947463989,0.7835910320281982,0.9502627782857964,0.19458775222301483,0.9360743702950249,0.9803083539009094,0.7038403749465942,11,12,14,0,29,13,0,2,29
932639,0-20,True,0.9153142472743059,0.17502295970916748,0.3009314287032609,0.5323505401611328,0.5816041231155396,0.08468572101685304,0.17502295970916748,0.07338138434127561,0.8429850339889526,0.983470618724823,9,9,12,0,31,11,0,3,26
1083663,0-20,True,0.08319527340090827,0.38277333974838257,0.6272210414509898,0.05077146738767624,0.6102686524391174,0.9168047575165221,0.38277333974838257,0.6811780752902776,0.9254534840583801,0.7702237367630005,13,10,15,0,40,14,0,1,36
473492,0-20,True,0.45618413399449903,0.5326528549194336,0.8008940614269818,0.30339565873146057,0.6650727987289429,0.5438158753439091,0.5326528549194336,0.3155635161611312,0.8121160864830017,0.7927353382110596,10,10,8,0,39,12,0,2,25
995221,0-20,True,0.09458101836379201,0.2994679808616638,0.44957086547065905,0.06300227344036102,0.6661196351051331,0.9054190127544427,0.2994679808616638,0.8022170041457752,0.953174889087677,0.7732841968536377,8,9,9,0,38,11,0,1,36
1098111,0-20,True,0.15393631452041517,0.21062244474887848,0.4283435773787764,0.07569260895252228,0.4917137920856476,0.846063657103963,0.21062244474887848,0.7959770592175318,0.9749544262886047,0.891282320022583,13,13,14,0,50,20,0,4,36
1096886,0-20,True,0.039179679259508875,0.21156607568264008,0.2646829950580354,0.031317051500082016,0.7993187308311462,0.9608202673740867,0.21156607568264008,0.9294655944576908,0.9771295785903931,0.6827066540718079,10,10,12,0,27,14,0,1,25
81075,0-20,True,0.06613866239042274,0.17853380739688873,0.23348992219727013,0.05057172104716301,0.7646317481994629,0.9338613248491486,0.17853380739688873,0.9411648154420119,0.9827841520309448,0.7291219830513,10,8,12,0,30,9,0,1,29
291396,0-20,True,0.4461679609343818,0.3744134306907654,0.4781891066832795,0.3493414521217346,0.7829819321632385,0.553832053272914,0.3744134306907654,0.5729042727854009,0.8688876032829285,0.8358852863311768,8,9,10,0,17,10,0,4,12
1092029,0-20,True,0.2929477514260417,0.4576079845428467,0.8173251832752747,0.16401700675487518,0.5598848462104797,0.7070522419738546,0.4576079845428467,0.4280369205449275,0.8818467855453491,0.8169419169425964,9,9,9,0,21,8,0,1,19
1098608,0-20,True,0.06870377090024378,0.18698033690452576,0.21599609046169635,0.05947447568178177,0.8656653761863708,0.9312962976514049,0.18698033690452576,0.9489540496153235,0.9807505011558533,0.6575472950935364,10,8,11,0,29,10,0,1,26
289812,0-20,True,0.8769491929982632,0.2712927758693695,0.36407686417928253,0.6534608602523804,0.745152473449707,0.12305083383911651,0.2712927758693695,0.10251971529771431,0.7496947050094604,0.9589965343475342,8,6,9,0,22,9,0,2,12
409694,0-20,True,0.020575542093050812,0.12161707878112793,0.14520546677860244,0.01723307929933071,0.8375516533851624,0.979424417984185,0.12161708623170853,0.9784929031305637,0.9924561977386475,0.6561433672904968,14,12,15,0,45,13,0,2,38
267566,0-20,True,0.11025639124195329,0.179250106215477,0.35681888697725106,0.0553879588842392,0.5023559927940369,0.8897435464425499,0.179250106215477,0.8614528939193614,0.9824007749557495,0.8840444684028625,14,12,15,0,45,17,0,2,41
823549,0-20,True,0.4327864786009637,0.27772900462150574,0.4391374281868061,0.2737123966217041,0.6324421167373657,0.5672136046810703,0.27772900462150574,0.6252393580821338,0.9239741563796997,0.8970898389816284,9,5,9,0,29,10,0,2,24
1043815,0-20,True,0.7895767258936373,0.27415814995765686,0.45953666788643593,0.47105902433395386,0.596596896648407,0.21042339343402194,0.27415814995765686,0.17333200144671046,0.8514704704284668,0.9545388221740723,9,8,11,0,33,12,0,2,28
1096357,0-20,True,0.14809212864319538,0.28227561712265015,0.3697258354077007,0.11306431144475937,0.7634727954864502,0.8519078697377027,0.28227561712265015,0.8415002548671014,0.9537684321403503,0.7486446499824524,9,9,10,0,27,15,0,2,19
575492,0-20,True,0.02133289626648877,0.16457420587539673,0.1959144370028935,0.017920294776558876,0.8400310277938843,0.9786671525234779,0.16457420587539673,0.9614700330062157,0.9862972497940063,0.6485246419906616,11,8,13,0,27,10,0,1,24
440269,0-20,True,0.09644344134189153,0.272759348154068,0.3640815533190929,0.07225263118743896,0.7491710186004639,0.9035565118608273,0.272759348154068,0.860316538380498,0.9601909518241882,0.733691930770874,10,10,11,0,28,11,0,1,22
941865,0-20,True,0.060777375279416665,0.1133585050702095,0.23264544758515524,0.029614301398396492,0.487258642911911,0.9392226297886933,0.1133585050702095,0.9421915591218849,0.9931365251541138,0.8888558149337769,12,9,13,0,45,14,4,4,41
1099099,0-20,True,0.6637561261791067,0.35065409541130066,0.5196310221947106,0.44791167974472046,0.6748136281967163,0.3362438650199345,0.35065409541130066,0.2951368350435769,0.8382083773612976,0.9127784967422485,12,10,13,0,40,12,0,2,32
912234,0-20,True,0.09692971635341438,0.16921919584274292,0.32404733671286307,0.05061719939112663,0.5222051739692688,0.9030702490154624,0.16921919584274292,0.8859295948830244,0.9844014644622803,0.8744848966598511,14,11,16,0,54,15,0,2,45
665231,0-20,True,0.1985880569385223,0.2745663523674011,0.40898950326338956,0.13331784307956696,0.671328604221344,0.8014119203302813,0.2745663523674011,0.7933718822342635,0.9534199237823486,0.817578911781311,9,9,11,0,38,12,0,2,30
338040,0-20,True,0.8404902975584174,0.2842014729976654,0.5247687818161223,0.45518824458122253,0.5415746569633484,0.1595096894616943,0.2842014729976654,0.08457838510435245,0.8560166358947754,0.9558835029602051,7,8,10,0,26,12,0,3,19
499068,0-20,True,0.011329891292524584,0.12376376986503601,0.19470621270070607,0.007201773580163717,0.6356436610221863,0.9886701223860455,0.12376376241445541,0.9626636939349709,0.9923153519630432,0.7948718070983887,9,10,10,0,34,12,0,1,31
263670,0-20,True,0.0005447781623766416,0.07073047757148743,0.16471981638233657,0.0002339270431548357,0.42939871549606323,0.9994552177427847,0.07073047757148743,0.9735560692149344,0.9974985718727112,0.9054074287414551,9,7,10,0,29,7,3,1,27
6791,0-20,True,0.018186014268617174,0.2000950574874878,0.28291638402698077,0.012862215749919415,0.7072586417198181,0.9818139127085922,0.2000950574874878,0.9233317460722551,0.9798983335494995,0.7388878464698792,8,10,9,0,26,12,0,2,18
299023,0-20,True,0.09879118456049901,0.17393361032009125,0.3327873115926398,0.05163390189409256,0.5226569771766663,0.9012088490666779,0.17393361032009125,0.8800038492606027,0.9835405349731445,0.8739421963691711,12,11,13,0,38,16,0,1,38
353623,0-20,True,0.03669414735240656,0.14356492459774017,0.1748959081618171,0.03012073040008545,0.8208592534065247,0.9633058207708082,0.14356492459774017,0.9680885925397624,0.9892410039901733,0.6770608425140381,11,12,13,0,40,17,0,2,37
298550,0-20,True,0.10510607866155565,0.1290319561958313,0.2369095215145536,0.05724566429853439,0.5446465611457825,0.8948938286846053,0.1290319561958313,0.9345056398851507,0.9900369644165039,0.8728956580162048,11,8,11,0,39,10,0,1,36
510158,0-20,True,0.12123073304137948,0.23815394937992096,0.36337899352711345,0.07945307344198227,0.6553872227668762,0.8787692672754578,0.23815394937992096,0.8539784653649464,0.9684850573539734,0.8057913780212402,9,10,11,0,34,14,0,1,33
239648,0-20,True,0.07039298847410413,0.15269728004932404,0.33056380172231387,0.03251662105321884,0.4619298279285431,0.9296069997319764,0.15269728004932404,0.8877463073844033,0.9878130555152893,0.8961439728736877,8,8,10,0,30,12,0,2,23
404051,0-20,True,0.2505094539990976,0.2685326635837555,0.4412376017835662,0.15245747566223145,0.6085897088050842,0.7494907039285198,0.2685326635837555,0.7426180013284879,0.9523235559463501,0.8599168658256531,7,7,8,0,25,11,0,2,19
326410,0-20,True,0.40602392749032956,0.2937203049659729,0.539683733949147,0.2209765911102295,0.5442452430725098,0.5939761060557888,0.2937203049659729,0.5477817019464098,0.9324489235877991,0.9046129584312439,9,8,12,0,33,11,0,3,27
443489,0-20,True,0.23116146858224687,0.24638786911964417,0.4772788965302875,0.11933354288339615,0.5162345767021179,0.768838609406148,0.24638786911964417,0.7218305937354769,0.9625263810157776,0.8908814191818237,10,8,9,0,38,13,0,2,31
51276,0-20,True,0.04859462597838746,0.12587930262088776,0.1588820164785375,0.03850062936544418,0.7922816276550293,0.9514052964373583,0.12587930262088776,0.9728685834883362,0.9913361072540283,0.7079843282699585,10,9,11,0,38,11,0,2,30
166111,0-20,True,0.052561211434029885,0.24841217696666718,0.25286330971280463,0.0516359806060791,0.9823970794677734,0.9474388792471529,0.24841216206550598,0.933505441538852,0.9678125381469727,0.5359876155853271,13,10,13,0,48,10,0,1,37
808716,0-20,True,0.9031330841006725,0.22753041982650757,0.3158916811912838,0.6505085825920105,0.72027987241745,0.09686690716332622,0.22753041982650757,0.085949719497453,0.7625342607498169,0.9716809988021851,8,8,11,0,33,14,0,4,25
1083535,0-20,True,0.04530645809202866,0.18565310537815094,0.3347271151823489,0.02512878179550171,0.5546401739120483,0.9546934056537915,0.18565310537815094,0.8905283761225876,0.9824507236480713,0.8425753116607666,10,10,12,0,29,12,0,2,25
988119,0-20,True,0.20082832650992086,0.393340140581131,0.5714669648367081,0.13822993636131287,0.6882990002632141,0.7991716717735249,0.393340140581131,0.6616684306495807,0.9130880832672119,0.7713539004325867,9,11,11,0,33,14,0,2,27
1097119,0-20,True,0.16135431046788,0.20616547763347626,0.4304479174578219,0.07728156447410583,0.4789556860923767,0.8386456460662115,0.20616547763347626,0.7914889605829589,0.9757617712020874,0.8980768918991089,10,6,12,0,35,8,0,1,30
209651,0-20,True,0.6185019283481975,0.3174232244491577,0.37775195975331943,0.5197243094444275,0.8402953743934631,0.38149816175151613,0.3174232244491577,0.5049339659408472,0.8145647048950195,0.8982384204864502,9,7,9,0,30,9,0,2,19
455853,0-20,True,0.599329574695338,0.47084158658981323,0.7865450345032059,0.3587706685066223,0.5986199975013733,0.40067038736310506,0.47084155678749084,0.20603041820492496,0.8247959017753601,0.860390305519104,8,8,11,0,37,11,0,3,30
1010607,0-20,True,0.0404765932042284,0.11482388526201248,0.25286384521371535,0.018380166962742805,0.45409372448921204,0.9595234746951168,0.11482388526201248,0.9350614632405503,0.9932388067245483,0.8984845876693726,19,13,19,0,86,17,0,2,81
826518,0-20,True,0.1061416535514786,0.34032759070396423,0.6357812803069225,0.05681660398840904,0.5352903604507446,0.8938584086775202,0.34032759070396423,0.6640478382822084,0.9404744505882263,0.8276200890541077,8,6,9,0,42,12,0,2,35
231109,0-20,True,0.22451028796762,0.3537694215774536,0.4690893088622316,0.16931717097759247,0.7541621923446655,0.775489770724213,0.3537694215774536,0.7321195722828755,0.9230896234512329,0.7664017677307129,13,12,15,0,45,14,0,4,36
342115,0-20,True,0.1375748273006075,0.2496776133775711,0.3690069447974894,0.09308592975139618,0.676620364189148,0.8624251687326562,0.2496776133775711,0.8452557996669854,0.9644981026649475,0.7985744476318359,9,8,10,0,34,13,0,2,24
1101902,0-20,True,0.06223071253515817,0.1815614551305771,0.2249602583930932,0.050225310027599335,0.8070823550224304,0.9377693389913871,0.1815614551305771,0.9455848199781322,0.9822564125061035,0.6971014142036438,10,9,12,0,37,12,0,3,28
837181,0-20,True,0.7538985809859028,0.39086055755615234,0.4637857788524428,0.6353563070297241,0.8427609801292419,0.24610140255684146,0.39086052775382996,0.21970988091707977,0.7217752933502197,0.9021056890487671,12,8,14,0,38,11,0,2,34
657974,0-20,True,0.1000331673346039,0.2519627511501312,0.31986783309909944,0.07879702001810074,0.7877089381217957,0.8999668300253496,0.2519627511501312,0.8878434768048677,0.96515291929245,0.7169793844223022,11,9,13,0,44,12,0,2,40
1005653,0-20,True,0.22286446495879983,0.43836769461631775,0.7019167357158628,0.13918542861938477,0.6245294809341431,0.7771355690388487,0.43836769461631775,0.550724822542421,0.8942307233810425,0.7861375212669373,9,9,10,0,34,14,0,2,29
1030230,0-20,True,0.6542234575612091,0.18868200480937958,0.5320620918620926,0.2320033609867096,0.35462403297424316,0.3457765220410238,0.18868200480937958,0.29693521320124816,0.9552868604660034,0.9746817350387573,12,10,13,0,35,9,0,1,31
1018359,0-20,True,0.6085859521060585,0.34239569306373596,0.4913159976007235,0.42412054538726807,0.6968950629234314,0.3914140270535264,0.34239569306373596,0.38825733066172685,0.8514435291290283,0.9041796922683716,10,10,12,0,27,12,0,3,20
612846,0-20,True,0.2001296409067187,0.38960883021354675,0.41606739493914924,0.18740299344062805,0.9364079833030701,0.7998704122581412,0.38960883021354675,0.7870450380856546,0.9065426588058472,0.6435983777046204,10,12,15,0,26,13,0,5,24
830531,0-20,True,0.19112812628529635,0.22713160514831543,0.40094523107828306,0.1082722395658493,0.5664903521537781,0.8088718069969923,0.22713160514831543,0.8027595155716883,0.9683442115783691,0.8692237734794617,10,7,11,0,45,10,0,2,39
149670,0-20,True,0.5226905146691487,0.18405114114284515,0.4825988059679974,0.19934111833572388,0.3813750445842743,0.47730944193178043,0.18405114114284515,0.49448987080708273,0.9631942510604858,0.9664944410324097,7,8,8,0,34,13,0,3,25
61836,0-20,True,0.15228371306010513,0.11336056888103485,0.32137806764450244,0.053715452551841736,0.35273274779319763,0.8477162354651415,0.11336057633161545,0.874336271914006,0.9921321272850037,0.9488691091537476,11,9,11,0,34,11,0,1,29
54531,0-20,True,0.03923207802737353,0.12020682543516159,0.22099221900274554,0.02133995294570923,0.5439414381980896,0.9607679465776294,0.12020682543516159,0.9497510787575763,0.9925475120544434,0.8562190532684326,10,10,11,0,41,16,0,2,34
1023363,0-20,True,0.2540375706845947,0.5294016003608704,0.6664852480628994,0.20178675651550293,0.7943185567855835,0.7459623823266842,0.5294016003608704,0.5560914597380062,0.839508056640625,0.6843200922012329,7,8,11,0,31,11,0,2,26
21765,0-20,True,0.05945447703815036,0.29677045345306396,0.4918078483286127,0.035876475274562836,0.6034276485443115,0.9405454539799702,0.29677045345306396,0.7852864854311153,0.9553201794624329,0.794906497001648,6,7,7,0,29,12,0,1,19
1073721,0-20,True,0.7806476216415561,0.26491403579711914,0.5077703537926694,0.4072796106338501,0.5217201709747314,0.219352462421356,0.26491403579711914,0.15726780009020402,0.8819719552993774,0.9583619832992554,9,11,9,0,36,13,2,4,23
