qid,band,r_between_0_1,r,delta,delta_rel,p,d_axis,alpha,residual_norm,r2_local,cos_en,cos_zh,en_tokens,zh_tokens,cm_tokens,en_han,en_latin,zh_han,zh_latin,cm_han,cm_latin,delta_over_axis,z_delta,min_cos,is_outlier,outlier_reason
786937,80-100,True,0.8560687013576723,0.2806108891963959,0.395218122713371,0.6078218221664429,0.7100152373313904,0.1439312433626027,0.2806108891963959,0.11709794240609728,0.7759051322937012,0.9554070234298706,10,12,13,0,36,13,0,13,7,0.395218122713371,-0.43991147707993417,0.7759051322937012,False,
428847,80-100,False,1.0017087986841913,0.31210336089134216,0.6920876547557054,0.4517298936843872,0.45095929503440857,-0.0017088046802476665,0.31210336089134216,6.1112545830521725e-06,0.8492658734321594,0.9512955546379089,17,12,10,0,54,12,7,12,4,0.6920876547557054,1.4342094845834652,0.8492658734321594,False,
205809,80-100,True,1.0,8.344327895315473e-09,1.9492726944202218e-08,0.428073912858963,0.428073912858963,0.0,0.0,1.0,0.9083763360977173,1.0,9,10,10,0,30,11,1,11,1,1.9492726944202218e-08,-2.934901537457818,0.9083763360977173,False,
868953,80-100,True,0.63015188872959,0.4982609152793884,0.6398392240938572,0.4907171130180359,0.7787283062934875,0.36984806961901523,0.4982609152793884,0.25044339033589214,0.7554664611816406,0.8343928456306458,8,7,9,0,26,9,0,7,5,0.6398392240938572,1.1043680271467928,0.7554664611816406,False,
1005163,80-100,True,0.8711794507956419,0.2906073331832886,0.5815656048157001,0.43532687425613403,0.499698281288147,0.12882061052188715,0.2906073331832886,0.046770229614069514,0.8630189895629883,0.9557018280029297,16,12,12,0,62,18,0,14,5,0.5815656048157001,0.7364898867062553,0.8630189895629883,False,
968608,80-100,True,0.9817676695754092,0.10027913004159927,0.19849712053684096,0.49598103761672974,0.5051918625831604,0.018232306729480476,0.10027913004159927,0.008366187393936686,0.8719735145568848,0.9949297308921814,12,10,12,0,48,19,0,16,5,0.19849712053684096,-1.681800300234381,0.8719735145568848,False,
327640,80-100,True,0.22939317111563423,0.32596030831336975,0.5148500650532165,0.14523270726203918,0.6331169605255127,0.7706068657061315,0.32596030831336975,0.691385633484723,0.9363287091255188,0.8278594613075256,12,10,12,0,44,16,0,14,9,0.5148500650532165,0.3153183684390038,0.8278594613075256,False,
1082339,80-100,True,0.9002720657564219,0.21878576278686523,0.33024104450168595,0.596433162689209,0.6625032424926758,0.09972798819668979,0.21878574788570404,0.0835736458621471,0.7982003092765808,0.973883867263794,8,10,12,0,23,14,0,12,5,0.33024104450168595,-0.8501081835806052,0.7982003092765808,False,
645472,80-100,True,0.9848810243352495,0.08098780363798141,0.2329788068562375,0.3423631191253662,0.3476187586784363,0.015119086420868243,0.08098780363798141,0.004193755303277258,0.9381142854690552,0.9967066049575806,10,8,9,0,33,8,3,8,3,0.2329788068562375,-1.4641193186930763,0.9381142854690552,False,
1093196,80-100,True,0.890644230363528,0.23065407574176788,0.431947046784625,0.47559237480163574,0.5339869260787964,0.1093558798383742,0.23065407574176788,0.060234246378657263,0.8603053092956543,0.9716943502426147,13,10,11,0,46,17,0,17,6,0.431947046784625,-0.20804380771107303,0.8603053092956543,False,
1033725,80-100,True,0.9744319334951789,0.13174305856227875,0.1921113615384174,0.6682303547859192,0.6857640147209167,0.0255680127648669,0.13174305856227875,0.017404326987377816,0.7680560350418091,0.991168200969696,8,6,7,0,26,9,0,6,4,0.1921113615384174,-1.7221132441486444,0.7680560350418091,False,
786157,80-100,True,0.9766628907318025,0.18274635076522827,0.3466836263351198,0.5148255228996277,0.5271271467208862,0.023337154152137128,0.18274635076522827,0.004510811407911541,0.8507792949676514,0.9832262992858887,10,6,8,0,37,11,0,11,4,0.3466836263351198,-0.7463070724800233,0.8507792949676514,False,
1089143,80-100,True,0.9220977210952513,0.18545883893966675,0.2313579256413214,0.739162802696228,0.8016100525856018,0.07790249262523466,0.18545883893966675,0.10183363401363243,0.7096218466758728,0.9808527231216431,13,13,15,0,36,14,0,13,6,0.2313579256413214,-1.474351852292407,0.7096218466758728,False,
405330,80-100,False,1.0065172280516168,0.13229236006736755,0.18124713521794303,0.734657347202301,0.7299004197120667,-0.006517073969668186,0.13229236006736755,0.0012911580492410701,0.7213886976242065,0.9912381172180176,11,14,13,0,37,14,3,14,3,0.18124713521794303,-1.7906985049512008,0.7213886976242065,False,
824371,80-100,True,0.984303177224252,0.1450529247522354,0.25180312109130454,0.5670146346092224,0.5760568976402283,0.015696848516199954,0.1450529247522354,0.0038708599419314815,0.8287270665168762,0.9894390106201172,9,6,8,0,27,9,0,7,4,0.25180312109130454,-1.345282462468144,0.8287270665168762,False,
1095922,80-100,True,0.9132562188556905,0.3002709150314331,0.8130379544973303,0.33728349208831787,0.3693196773529053,0.08674378504758151,0.3002709150314331,0.011254888038780164,0.8980386853218079,0.954405665397644,6,5,7,0,22,8,0,8,6,0.8130379544973303,2.197762047575769,0.8980386853218079,False,
242107,80-100,True,0.9584782966850898,0.11434450000524521,0.17019720353747497,0.6439396142959595,0.6718353629112244,0.04152170070534456,0.11434450000524521,0.0561743044491122,0.7861335277557373,0.9930736422538757,13,13,15,0,49,19,0,19,3,0.17019720353747497,-1.8604561134361308,0.7861335277557373,False,
1079086,80-100,True,0.9848266462613877,0.11970705538988113,0.20917193176359858,0.5636066794395447,0.5722902417182922,0.015173263984244038,0.11970705538988113,0.005234541357280187,0.8340088129043579,0.9927973747253418,9,9,10,0,39,13,0,11,4,0.20917193176359858,-1.6144108064583291,0.8340088129043579,False,
828779,80-100,True,0.9547339130841793,0.14252020418643951,0.2293399618430004,0.5933064222335815,0.6214364171028137,0.04526604012699953,0.14252020418643951,0.037496327820184416,0.8138378262519836,0.9894484877586365,7,7,9,0,27,10,0,10,4,0.2293399618430004,-1.4870911463125558,0.8138378262519836,False,
70340,80-100,True,0.8218606585689652,0.27952295541763306,0.3890149304339267,0.5905401110649109,0.7185404300689697,0.1781393690178217,0.27952295541763306,0.17334502442348754,0.7865647673606873,0.9527414441108704,18,12,15,0,51,14,0,12,11,0.3890149304339267,-0.4790718873792209,0.7865647673606873,False,
1084838,80-100,True,0.6558930503890776,0.3344106674194336,0.5935617077319495,0.3695279359817505,0.5633966326713562,0.3441068836187948,0.3344106674194336,0.2515471049325161,0.8758094310760498,0.9252923727035522,7,7,9,0,28,12,0,12,4,0.5935617077319495,0.8122206219519607,0.8758094310760498,False,
1019724,80-100,True,1.0,5.564847249672766e-09,1.099381772052678e-08,0.506179690361023,0.506179690361023,0.0,0.0,1.0,0.8718911409378052,1.0,10,10,10,0,34,13,2,13,2,1.099381772052678e-08,-2.934901591110962,0.8718911409378052,False,
12903,80-100,True,0.7297994466450122,0.22151334583759308,0.5206795341023456,0.3104794919490814,0.4254312515258789,0.2702004939671835,0.22151334583759308,0.21216226985423192,0.9272671341896057,0.9688589572906494,8,7,7,0,36,12,0,10,5,0.5206795341023456,0.35211948462354653,0.9272671341896057,False,
1099595,80-100,True,0.9709043621261193,0.20609694719314575,0.3895762394667671,0.5136361122131348,0.5290285348892212,0.029095531448576167,0.20609694719314575,0.005546939972583931,0.8468510508537292,0.9786435961723328,11,17,19,0,37,19,0,19,3,0.3895762394667671,-0.4755283744522452,0.8468510508537292,False,
1022577,80-100,True,0.9767948961151769,0.09356186538934708,0.1362796306045313,0.6706119775772095,0.6865432858467102,0.023205132061673527,0.09356186538934708,0.028176939980247617,0.7707629203796387,0.9954962730407715,19,11,13,0,59,13,0,10,3,0.1362796306045313,-2.07457587832097,0.7707629203796387,False,
1026711,80-100,True,0.8722056464866995,0.3038066327571869,0.37956527554057634,0.6981193423271179,0.800406813621521,0.12779433795463524,0.3038066327571869,0.1018158143881357,0.7101655602455139,0.9486194849014282,15,11,13,0,43,14,0,12,5,0.37956527554057634,-0.5387270368796673,0.7101655602455139,False,
77323,80-100,True,0.35204841336223236,0.5052145719528198,0.6320329005409575,0.2814093828201294,0.7993485331535339,0.6479515086747704,0.5052145719528198,0.5124346994850199,0.8327835202217102,0.7382487058639526,8,8,9,0,28,9,0,7,5,0.6320329005409575,1.0550871376484063,0.7382487058639526,False,
1000959,80-100,True,0.2800635847819525,0.4748767912387848,0.6127450667468872,0.2170489877462387,0.7749989628791809,0.7199364797655284,0.4748767912387848,0.5799157792865409,0.863690972328186,0.731592059135437,11,8,9,0,37,11,0,9,8,0.6127450667468872,0.9333241080445734,0.731592059135437,False,
859870,80-100,True,0.8671589037479847,0.30524933338165283,0.5628053128757353,0.470321923494339,0.5423710942268372,0.13284099849796152,0.30524933338165283,0.05277173082795039,0.8428100347518921,0.9508159160614014,11,9,7,0,24,13,0,9,4,0.5628053128757353,0.6180571996947802,0.8428100347518921,False,
469873,80-100,True,0.7814987636115629,0.3041236698627472,0.46177101251649305,0.514697253704071,0.658602774143219,0.21850121508895193,0.3041236698627472,0.18293982307604206,0.8212977647781372,0.9434000253677368,10,12,12,0,41,13,0,10,11,0.46177101251649305,-0.019766759024061747,0.8212977647781372,False,
1087238,80-100,True,0.4821589765060952,0.3055868446826935,0.5004833124436412,0.29439830780029297,0.610583484172821,0.5178409594435461,0.3055868446826935,0.5170403415582674,0.9099732041358948,0.9033219218254089,9,6,8,0,32,11,0,9,7,0.5004833124436412,0.22462185259446824,0.9033219218254089,False,
986068,80-100,True,0.9501473697315608,0.1299663931131363,0.18542710689706748,0.6659610271453857,0.7009028792381287,0.04985257623506949,0.1299663931131363,0.06740931161351493,0.7698023319244385,0.9909439086914062,8,8,10,0,26,13,0,13,3,0.18542710689706748,-1.764310574572783,0.7698023319244385,False,
1000006,80-100,True,0.955981570256807,0.18851511180400848,0.2924795352739463,0.6161695122718811,0.6445412039756775,0.04401835809128363,0.18851511180400848,0.022148684392060858,0.7923985719680786,0.9818284511566162,10,7,8,0,33,10,0,8,5,0.2924795352739463,-1.0884945060195843,0.7923985719680786,False,
138127,80-100,True,0.9266463981895939,0.22959747910499573,0.3311975626234417,0.6423829793930054,0.6932342052459717,0.07335358412727865,0.22959747910499573,0.04675956880848586,0.7673145532608032,0.9723496437072754,8,7,7,0,38,10,0,8,10,0.3311975626234417,-0.8440697375000634,0.7673145532608032,False,
1059045,80-100,True,0.936592772776557,0.24527797102928162,0.36898657937598744,0.6225851774215698,0.6647341251373291,0.06340719501096195,0.24527797102928162,0.028682467003455114,0.7761132717132568,0.969031035900116,7,7,8,0,35,12,0,10,8,0.36898657937598744,-0.6055097615760402,0.7761132717132568,False,
771239,80-100,True,0.906249245081153,0.23748645186424255,0.342533191712571,0.6283242702484131,0.6933239102363586,0.09375070716484385,0.23748645186424255,0.06969012003118291,0.7744044065475464,0.9696877002716064,18,17,20,0,56,23,4,23,8,0.342533191712571,-0.7725085370514125,0.7744044065475464,False,
902919,80-100,True,0.9657572181992136,0.24093519151210785,0.32083880139505766,0.7252392768859863,0.7509540319442749,0.03424287231609325,0.24093519151210785,0.011262812328527438,0.7079892754554749,0.9706445336341858,9,9,9,0,30,11,0,7,4,0.32083880139505766,-0.9094640250897112,0.7079892754554749,False,
156566,80-100,True,0.727934257613476,0.215079203248024,0.4448614488995876,0.3519377112388611,0.48347458243370056,0.2720657327874726,0.215079203248024,0.2722099694712884,0.914940357208252,0.968219518661499,11,7,10,0,37,9,0,9,5,0.4448614488995876,-0.12651590033541757,0.914940357208252,False,
1010524,80-100,True,0.8617646342266639,0.26987966895103455,0.34798489713224917,0.6683415174484253,0.7755499482154846,0.13823526147392345,0.26987966895103455,0.1362956151626581,0.7402423620223999,0.9578357934951782,14,10,13,0,48,11,4,11,4,0.34798489713224917,-0.7380922217982333,0.7402423620223999,False,
908237,80-100,True,0.19432046159169356,0.3812243342399597,0.645573802062116,0.11475014686584473,0.5905201435089111,0.805679596325138,0.3812243640422821,0.6089957877645321,0.9207502603530884,0.8141554594039917,9,9,9,0,31,11,0,9,4,0.645573802062116,1.140570101178002,0.8141554594039917,False,
249821,80-100,True,0.9551994845616296,0.20632442831993103,0.24508453755661597,0.804134726524353,0.8418500423431396,0.04480057998995139,0.20632442831993103,0.03233420253617558,0.6553988456726074,0.9780038595199585,12,10,12,0,28,12,0,12,4,0.24508453755661597,-1.3876965093001743,0.6553988456726074,False,
569473,80-100,True,0.44591616821447744,0.5373126864433289,0.6611031137275429,0.36241912841796875,0.8127517104148865,0.5540838089201953,0.5373126864433289,0.4126096177345613,0.789973795413971,0.7542479038238525,7,7,6,0,36,10,0,8,8,0.6611031137275429,1.238605788141763,0.7542479038238525,False,
1016154,80-100,True,0.8109694744941707,0.429315984249115,0.86112893823136,0.4043089747428894,0.4985501766204834,0.18903059233233066,0.4293159544467926,0.04597157435057331,0.8261110782623291,0.9034031629562378,12,11,11,0,40,10,13,10,8,0.86112893823136,2.501357772145127,0.8261110782623291,False,
570979,80-100,True,0.780419423498998,0.35354918241500854,0.5587839522062564,0.49378055334091187,0.6327117681503296,0.21958057419794308,0.35354918241500854,0.13376318461708359,0.8155919313430786,0.927850604057312,11,13,14,0,39,16,0,12,7,0.5587839522062564,0.5926705718612293,0.8155919313430786,False,
644023,80-100,True,0.7640558732081584,0.3349376916885376,0.470112819774236,0.5443610548973083,0.7124623656272888,0.23594410343912084,0.3349376916885376,0.20120895894565538,0.7957439422607422,0.9297794103622437,12,12,9,0,39,19,0,12,4,0.470112819774236,0.03289460953181482,0.7957439422607422,False,
1089760,80-100,True,0.9615559941242969,0.16586636006832123,0.2651589929202229,0.601487398147583,0.6255354881286621,0.0384439331872012,0.16586636006832123,0.02058751736961517,0.805350661277771,0.985954999923706,15,14,15,0,49,15,0,15,3,0.2651589929202229,-1.2609675811677075,0.805350661277771,False,
865660,80-100,True,0.8292328562624486,0.19194796681404114,0.4116693833436977,0.3866441547870636,0.46626728773117065,0.17076708448784886,0.19194796681404114,0.14681028862175405,0.9068312644958496,0.9784082174301147,11,9,10,0,41,16,0,14,3,0.4116693833436977,-0.3360555772138394,0.9068312644958496,False,
249176,80-100,True,0.6301216205254481,0.401465505361557,0.47884343304344545,0.5282981395721436,0.8384066224098206,0.3698784615050653,0.401465505361557,0.3736948216744125,0.7798632979393005,0.8713290691375732,9,10,12,0,25,12,0,11,3,0.47884343304344545,0.08801048896692205,0.7798632979393005,False,
259763,80-100,True,0.9464913103122773,0.13980114459991455,0.22740667133502865,0.5818675756454468,0.6147627234458923,0.05350866549144865,0.13980114459991455,0.05246135648738026,0.8209429383277893,0.9896868467330933,15,17,18,0,48,19,0,19,3,0.22740667133502865,-1.4992959025266697,0.8209429383277893,False,
426214,80-100,True,0.36065024179864374,0.40177303552627563,0.4796856546462339,0.30207186937332153,0.8375756740570068,0.6393497375607393,0.40177303552627563,0.6398334177914653,0.8736656308174133,0.7759070992469788,11,10,11,0,30,11,0,8,10,0.4796856546462339,0.09332738743505625,0.7759070992469788,False,
987644,80-100,True,0.7248246094493632,0.3645494878292084,0.5721504736085481,0.4618268311023712,0.6371566653251648,0.2751753829655704,0.3645494878292084,0.1878582721367088,0.8269098997116089,0.9181815981864929,12,8,9,0,41,9,0,7,5,0.5721504736085481,0.6770526833302668,0.8269098997116089,False,
902855,80-100,True,0.925244469679823,0.2053784430027008,0.3455391259284927,0.5499384999275208,0.5943710207939148,0.07475543075947749,0.2053784430027008,0.04471203330380458,0.8276937007904053,0.9779228568077087,10,8,9,0,36,11,0,9,4,0.3455391259284927,-0.753532240343953,0.8276937007904053,False,
176701,80-100,True,0.9947316254565242,0.16744206845760345,0.2767230647291429,0.601901113986969,0.6050889492034912,0.005268403184596282,0.16744206845760345,0.000362280803647419,0.8048391342163086,0.9859766364097595,11,15,15,0,61,19,0,16,7,0.2767230647291429,-1.1879642344443828,0.8048391342163086,False,
927989,80-100,True,0.16420191410246107,0.27421361207962036,0.464505361982022,0.09693408012390137,0.5903346538543701,0.835798067533452,0.27421361207962036,0.764016607172611,0.9577053785324097,0.8406814336776733,9,10,11,0,42,14,6,14,9,0.464505361982022,-0.0025049618480208176,0.8406814336776733,False,
1089727,80-100,True,0.49595083060673795,0.4242645800113678,0.7179449665972982,0.2930786907672882,0.5909430384635925,0.5040490998804711,0.4242645800113678,0.3301651916025121,0.8670523166656494,0.865638256072998,9,7,6,0,37,11,0,9,8,0.7179449665972982,1.5974452663129484,0.865638256072998,False,
267012,80-100,True,0.9834678941601471,0.13184912502765656,0.21216745207339413,0.6111652851104736,0.6214389801025391,0.016532158652631454,0.13184912502765656,0.0060347672736448255,0.8045465350151062,0.9912551641464233,14,13,15,0,50,17,0,17,3,0.21216745207339413,-1.5955002521651533,0.8045465350151062,False,
156688,80-100,True,0.7378697087539553,0.34323105216026306,0.49968839228656947,0.5068354606628418,0.686890184879303,0.2621303671962197,0.34323105216026306,0.21580446917900842,0.8126552104949951,0.9248864650726318,8,9,10,0,35,11,0,9,8,0.49968839228656947,0.21960356554100116,0.8126552104949951,False,
73257,80-100,True,0.6222968712045147,0.3696472942829132,0.4609699985514731,0.4990137219429016,0.8018901348114014,0.37770308825852206,0.3696472942829132,0.40168502045189547,0.8071730732917786,0.8858133554458618,11,8,10,0,28,10,0,9,6,0.4609699985514731,-0.024823515950585833,0.8071730732917786,False,
100307,80-100,True,0.8483885678452198,0.44556888937950134,0.8473836083962243,0.44609731435775757,0.5258172154426575,0.15161148152120427,0.44556888937950134,0.031018305217187514,0.8012328743934631,0.8975566625595093,10,9,8,0,49,13,0,9,8,0.8473836083962243,2.4145842639586026,0.8012328743934631,False,
567630,80-100,True,0.9830203028327308,0.16915187239646912,0.25877996069791576,0.6425525546073914,0.6536513566970825,0.01697976602678344,0.16915187239646912,0.004286886669151446,0.7792569994926453,0.9856321811676025,12,9,11,0,41,14,0,14,4,0.25877996069791576,-1.3012380593158228,0.7792569994926453,False,
760367,80-100,True,0.8472617515231687,0.22663386166095734,0.3457418789483361,0.5553802251815796,0.6555001735687256,0.15273831428126736,0.22663384675979614,0.16329235351452742,0.8200950622558594,0.9693065285682678,10,5,7,0,46,11,0,11,8,0.3457418789483361,-0.7522522717263757,0.8200950622558594,False,
249866,80-100,True,0.9751257509935806,0.11050666123628616,0.23962957402748147,0.449685275554657,0.4611561894416809,0.02487434011932278,0.11050666123628616,0.010660263319403507,0.8927857875823975,0.9938283562660217,8,7,9,0,33,9,2,9,2,0.23962957402748147,-1.4221333928184279,0.8927857875823975,False,
826153,80-100,True,0.9783740940446606,0.0974588617682457,0.15234205800829573,0.6259021759033203,0.639737069606781,0.021625923968971946,0.0974588617682457,0.019753504113702136,0.7993742227554321,0.9951552748680115,15,15,15,0,65,20,0,17,4,0.15234205800829573,-1.973174661141503,0.7993742227554321,False,
1017537,80-100,True,0.9469320864015529,0.14060813188552856,0.28872480173933474,0.46115314960479736,0.4869970679283142,0.053067818760425864,0.14060813188552856,0.032678766921892866,0.8837835788726807,0.9897807836532593,16,13,14,0,51,21,0,19,4,0.28872480173933474,-1.112197931474752,0.8837835788726807,False,
1083095,80-100,True,0.9312501103402009,0.18310898542404175,0.29316463330504633,0.5816535949707031,0.6245943903923035,0.0687499699202296,0.18310898542404175,0.05212796282234178,0.814075231552124,0.9823137521743774,9,8,9,0,31,10,0,8,6,0.29316463330504633,-1.0841695199826347,0.814075231552124,False,
277701,80-100,True,0.903830402992633,0.2240300178527832,0.3400110689491984,0.5955251455307007,0.6588903665542603,0.096169639005536,0.2240300178527832,0.07407409817674959,0.7975802421569824,0.9728976488113403,10,11,12,0,42,11,6,11,6,0.3400110689491984,-0.7884305587766025,0.7975802421569824,False,
409071,80-100,False,1.0147567977046137,0.18471302092075348,0.35017594278281755,0.5352703332901001,0.5274863243103027,-0.014756749285874721,0.18471303582191467,0.001772584293577184,0.8396834135055542,0.9829102754592896,11,12,12,0,35,12,4,12,4,0.35017594278281755,-0.7242602716030007,0.8396834135055542,False,
243244,80-100,True,0.7957656454799689,0.2679152488708496,0.3870391326213367,0.5508428812026978,0.6922174692153931,0.2042345024238233,0.2679152488708496,0.2178032109506205,0.8123968839645386,0.9541172981262207,11,10,11,0,44,11,0,8,12,0.3870391326213367,-0.49154498985999534,0.8123968839645386,False,
1002426,80-100,True,0.9999999233725988,6.96185935566973e-08,8.950127835312829e-08,0.7778502106666565,0.7778502702713013,0.0,0.0,1.0,0.697474479675293,1.0,19,18,18,0,59,10,30,10,30,8.950127835312829e-08,-2.9349010954976986,0.697474479675293,False,
133037,80-100,True,0.9433028983678551,0.1522601842880249,0.27691330739438214,0.5186730623245239,0.5498478412628174,0.05669713443605465,0.1522601991891861,0.04023455268634046,0.8538975715637207,0.9879226088523865,9,8,9,0,37,10,6,10,6,0.27691330739438214,-1.186763243004558,0.8538975715637207,False,
656345,80-100,True,0.9315694461156876,0.13947351276874542,0.34569465985851355,0.37584978342056274,0.40345868468284607,0.06843042741026631,0.13947351276874542,0.037706849327607594,0.9196420907974243,0.9898926019668579,8,7,9,0,26,9,4,9,4,0.34569465985851355,-0.7525503632328305,0.9196420907974243,False,
1021639,80-100,True,0.9339929627440847,0.3670893609523773,0.5438787760069627,0.630395770072937,0.6749470233917236,0.06600709427903136,0.3670893907546997,0.014515290519675594,0.7339233756065369,0.9316302537918091,11,10,12,0,48,12,0,12,5,0.5438787760069627,0.498575017628337,0.7339233756065369,False,
900731,80-100,True,0.7685824184343141,0.21428482234477997,0.4648901581288959,0.3542676568031311,0.46093645691871643,0.23141764712029525,0.21428482234477997,0.19858616638965787,0.9142882823944092,0.9713519215583801,9,10,10,0,45,15,0,13,7,0.4648901581288959,-7.576502252515338e-05,0.9142882823944092,False,
314307,80-100,True,0.5476901617702371,0.41986048221588135,0.565753689699833,0.40645506978034973,0.742125928401947,0.4523098966706627,0.41986048221588135,0.38993573438715023,0.8292557597160339,0.8555210828781128,10,7,8,0,37,12,0,9,8,0.565753689699833,0.6366701397661648,0.8292557597160339,False,
1068924,80-100,True,0.960534777945635,0.11431562900543213,0.20164230516502138,0.5445491075515747,0.5669228434562683,0.03946519153280489,0.11431562900543213,0.036892610063367304,0.8451991677284241,0.9932156801223755,20,13,14,0,58,21,1,21,1,0.20164230516502138,-1.6619449233642016,0.8451991677284241,False,
723781,80-100,True,0.19011641613479083,0.3114875555038452,0.40513453708588887,0.1461709439754486,0.7688496708869934,0.8098835675721895,0.3114875555038452,0.7998476475687881,0.9408047199249268,0.7576233148574829,8,9,9,0,29,13,0,9,11,0.40513453708588887,-0.37730970076350917,0.7576233148574829,False,
222158,80-100,True,0.8354881894288846,0.238240048289299,0.4131317176453307,0.4817997217178345,0.5766685009002686,0.1645118947032965,0.238240048289299,0.13686616142209784,0.8555554151535034,0.967120885848999,8,9,10,0,26,10,5,10,5,0.4131317176453307,-0.3268239415225788,0.8555554151535034,False,
1083443,80-100,True,0.9677071316495471,0.10013405978679657,0.3480991229498516,0.2783702611923218,0.287659615278244,0.03229270071234633,0.10013406723737717,0.008532506248536076,0.9562416076660156,0.9949434995651245,8,7,8,0,25,9,2,9,2,0.3480991229498516,-0.7373711205196375,0.9562416076660156,False,
952388,80-100,True,0.9766235887404179,0.44257527589797974,0.7010148654002357,0.6165767312049866,0.6313350796699524,0.0233763371488469,0.44257527589797974,0.0011108310986390757,0.7119801044464111,0.9019546508789062,12,8,8,0,36,10,0,8,4,0.7010148654002357,1.490566472392214,0.7119801044464111,False,
670600,80-100,True,0.20660285483538843,0.4416121244430542,0.6573250896301639,0.1388024389743805,0.6718321442604065,0.7933970750625484,0.4416120946407318,0.5929781258782851,0.8928564786911011,0.7604290843009949,11,11,11,0,39,16,0,11,7,0.6573250896301639,1.2147553306500263,0.7604290843009949,False,
323592,80-100,True,0.7055702791296654,0.41233396530151367,0.7170641340632528,0.4057246446609497,0.5750308036804199,0.29442970523442646,0.41233396530151367,0.14427225241517294,0.8326842188835144,0.900658130645752,12,13,9,0,42,14,0,9,13,0.7170641340632528,1.5918846191680123,0.8326842188835144,False,
1085192,80-100,True,0.9798115227289299,0.10440869629383087,0.2188895072284019,0.4673629403114319,0.4769926965236664,0.020188533013027594,0.10440869629383087,0.008434933986881887,0.885335385799408,0.9945030212402344,11,12,13,0,37,17,2,17,2,0.2188895072284019,-1.553064289185763,0.885335385799408,False,
765583,80-100,True,0.6177191279776317,0.46266868710517883,0.622862201543901,0.45884835720062256,0.7428106665611267,0.38228083773309746,0.46266868710517883,0.27361867168598963,0.7876980304718018,0.8526515364646912,7,7,9,0,27,10,0,8,7,0.622862201543901,0.9971930213163939,0.7876980304718018,False,
1007691,80-100,True,0.8428757847872161,0.20656593143939972,0.38531010748159483,0.45186829566955566,0.5361030697822571,0.157124211485103,0.20656593143939972,0.14258015528566848,0.8765727877616882,0.9751176238059998,23,16,16,0,106,29,0,27,8,0.38531010748159483,-0.5024602300846849,0.8765727877616882,False,
1094536,80-100,True,0.9333945986965821,0.2823984622955322,0.39509988283360964,0.6671457290649414,0.7147520780563354,0.06660546454112333,0.2823984622955322,0.027633682770073498,0.7375839352607727,0.9589924812316895,12,13,13,0,36,15,0,11,5,0.39509988283360964,-0.44065791891126926,0.7375839352607727,False,
1031910,80-100,True,0.977326917424283,0.14647617936134338,0.19231625554550516,0.7443734407424927,0.7616422176361084,0.022672977555791743,0.14647617936134338,0.013708504146485057,0.712226390838623,0.9891232848167419,11,11,13,0,41,13,0,13,4,0.19231625554550516,-1.7208197595968262,0.712226390838623,False,
497107,80-100,True,0.9677841721410863,0.18427874147891998,0.3496937322414053,0.5099949836730957,0.5269718170166016,0.03221567363615661,0.18427874147891998,0.008415517505271142,0.852973222732544,0.9828765988349915,11,15,15,0,43,16,2,13,2,0.3496937322414053,-0.7273044401216711,0.852973222732544,False,
995380,80-100,True,0.9297309228296481,0.19639082252979279,0.31785833874076935,0.5744402408599854,0.6178564429283142,0.07026911717979685,0.19639082252979279,0.046594919140102053,0.8157246112823486,0.9797729253768921,15,8,9,0,56,13,0,11,7,0.31785833874076935,-0.9282795212352036,0.8157246112823486,False,
239189,80-100,True,0.9548505122676475,0.16917812824249268,0.2499980622609364,0.6461642980575562,0.6767177581787109,0.045149560569795334,0.16917812824249268,0.03158598613748431,0.7769253253936768,0.9852228164672852,10,12,15,0,39,16,0,14,7,0.2499980622609364,-1.3566776991829248,0.7769253253936768,False,
237373,80-100,True,0.9526339416869172,0.20638513565063477,0.3804253076900345,0.5168149471282959,0.5425115823745728,0.04736610596047815,0.20638515055179596,0.015265552388414094,0.8451538681983948,0.9783725738525391,8,9,10,0,25,11,0,9,3,0.3804253076900345,-0.5332977014139647,0.8451538681983948,False,
1049894,80-100,True,0.8972259093514131,0.25232818722724915,0.4330142757611067,0.5228358507156372,0.5827248692512512,0.10277407578712341,0.25232818722724915,0.053328616303225496,0.8314865231513977,0.9663718938827515,6,8,8,0,28,10,0,8,4,0.4330142757611067,-0.20130645011846662,0.8314865231513977,False,
1098222,80-100,True,0.8853071806129839,0.2593616843223572,0.5285291803412877,0.4344410300254822,0.49072349071502686,0.11469277100754718,0.2593616843223572,0.044972943709613133,0.871996283531189,0.9647819995880127,17,11,13,0,53,14,0,14,3,0.5285291803412877,0.40167386784649667,0.871996283531189,False,
328527,80-100,True,0.9097864686228475,0.2434314638376236,0.33735410564241514,0.6564931273460388,0.7215903401374817,0.09021349944801672,0.2434314638376236,0.06673821481628506,0.7548789978027344,0.9682519435882568,11,7,9,0,37,10,0,10,5,0.33735410564241514,-0.8052038214060021,0.7548789978027344,False,
1052427,80-100,True,0.988185209883761,0.17905466258525848,0.24144605594804808,0.7328310608863831,0.7415928244590759,0.011814732329619078,0.17905466258525848,0.0023888232429227774,0.7154490947723389,0.9839313626289368,8,9,9,0,25,10,0,9,3,0.24144605594804808,-1.4106660427660453,0.7154490947723389,False,
